DISTRITO,DESARROLLADORA,PROYECTO,N INMUEBLE,MODELO,AREA TECHADA,AREA LIBRE,AREA TOTAL,VISTA,DORMITORIOS,MONEDA,PRECIO,F ENTREGA,VIS,CUOTA,BANCO
SURQUILLO,AMMA,TORRE MARSANO 28,1307,X07,70.24,0,70.24,EXTERNA,3,SOLES,445000,2026-02-28,SI,3603,BCP
SURQUILLO,GRUPO MG,DANAUS,1107,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,316000,ago-28,null,2559,BCP
SURQUILLO,V&V,GERMANIA,803,P8_P12_P16-X03,64.5,0,64.5,EXTERNA,3,SOLES,519000,2026-12-27,NO,4203,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,2403,PENDIENTE,53,0,53,EXTERIOR,2,SOLES,358000,ago-28,null,2899,BCP
SURQUILLO,GRUPO MG,DANAUS,302,PENDIENTE,43.55,0,43.55,EXTERIOR,1,SOLES,340000,ago-28,null,2753,BCP
SURQUILLO,VITAIN,NITOA 6,6106,TIPO-06,76.55,15.61,92.16,PENDIENTE,3,SOLES,714536,mar-28,null,5786,BBVA
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,506,X06,79.51,0,79.51,EXTERNA,3,SOLES,626000,2026-12-27,SI,5069,BCP
SURQUILLO,GRUPO MG,DANAUS,1601,PENDIENTE,48,0,48,INTERIOR,2,SOLES,330000,ago-28,null,2672,BCP
SURQUILLO,ALBAMAR,AURA,603,C,54.66,0.00,54.66,Av. Tomas Marsano,2,SOLES,466700,abr-27,null,3779,FIDEICOMISO
SURQUILLO,GRUPO LAR,DISTRITO 34,507,B-507,63.61,4.46,68.07,PENDIENTE,PENDIENTE,SOLES,null,INMEDIATA,NO,4464,BCP
SURQUILLO,EDIFICA,ELEMENT,1806,TIPO 6A (VIS),39.87,0,39.87,TOMÁS MARSANO,1,SOLES,365531,dic-26,SI,2960,SCOTIABANK
SURQUILLO,AMMA,TORRE MARSANO 28,1006,X06,56.09,0,56.09,EXTERNA,2,SOLES,402000,2026-02-28,SI,3255,BCP
SURQUILLO,GRUPO MG,DANAUS,3302,PENDIENTE,43.55,0,43.55,EXTERIOR,1,SOLES,275000,ago-28,null,2227,BCP
SURQUILLO,ALBAMAR,OASIS,1006,F,74.38,0.00,74.38,Interior,3,SOLES,687500,nov-26,NO,5567,FIDEICOMISO
SURQUILLO,EDIFICA,ELEMENT,1905,TIPO 5B (VIS),39.87,0,39.87,TOMÁS MARSANO,1,SOLES,374149,dic-26,SI,3030,SCOTIABANK
SURQUILLO,VITAIN,NITOA 6,6806,TIPO-15,43.45,0,43.45,PENDIENTE,1,SOLES,368047,mar-28,null,2980,BBVA
SURQUILLO,AMMA,TORRE MARSANO 28,2809,X09,27.32,0,27.32,INTERNA,0,SOLES,220000,2026-02-28,SI,1781,BCP
SURQUILLO,GRUPO MG,DANAUS,1802,PENDIENTE,43.55,0,43.55,EXTERIOR,1,SOLES,305000,ago-28,null,2470,BCP
SURQUILLO,V&V,GERMANIA,1114,P7-P11-P15-X14,40.8,0,40.8,INTERNA,1,SOLES,306000,2026-12-27,NO,2478,FIDEICOMISO
SURQUILLO,V&V,GERMANIA,504,P4-P18-X04,70.6,0,70.6,EXTERNA,3,SOLES,562000,2026-12-27,NO,4551,FIDEICOMISO
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1701,X01,57.85,0,57.85,EXTERNA,2,SOLES,477000,2026-12-27,SI,3863,BCP
SURQUILLO,VITAIN,NITOA 6,6604,TIPO-13,59.17,0,59.17,PENDIENTE,2,SOLES,501205,mar-28,null,4059,BBVA
SURQUILLO,V&V,GERMANIA,901,P5-P9-P13-P17-X01,55.3,0,55.3,EXTERNA,2,SOLES,456000,2026-12-27,NO,3692,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,6204,TIPO-13,59.17,0,59.17,PENDIENTE,2,SOLES,501205,mar-28,null,4059,BBVA
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,207,X12,59.18,0,59.18,INTERNA,2,SOLES,492000,2026-12-27,SI,3984,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,2212,X12,57.73,0,57.73,INTERNA,2,SOLES,484000,2026-12-27,SI,3919,BCP
SURQUILLO,GRUPO MG,DANAUS,2308,PENDIENTE,43.7,0,43.7,EXTERIOR,1,SOLES,298000,ago-28,null,2413,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1401,X01,58.05,0,58.05,EXTERNA,2,SOLES,479000,2026-12-27,SI,3879,BCP
SURQUILLO,FRONTERA,MARSANO 2669,1003,AX03,55.95,0,55.95,EXTERNA,2,SOLES,430000,dic-28,null,3482,BBVA
SURQUILLO,FRONTERA,MARSANO 2669,1005,AX05-P (VIS),40.52,0,40.52,INTERNA,1,SOLES,313000,dic-28,null,2535,BBVA
SURQUILLO,GRUPO MG,DANAUS,2701,PENDIENTE,48,0,48,INTERIOR,2,SOLES,316000,ago-28,null,2559,BCP
SURQUILLO,FRONTERA,MARSANO 2669,1502,BX02 (VIS),53.9,0,53.9,EXTERNA,2,SOLES,395000,dic-28,null,3199,BBVA
SURQUILLO,GRUPO MG,DANAUS,1602,PENDIENTE,43.55,0,43.55,EXTERIOR,1,SOLES,305000,ago-28,null,2470,BCP
SURQUILLO,GRUPO MG,DANAUS,603,PENDIENTE,53,0,53,EXTERIOR,2,SOLES,390000,ago-28,null,3158,BCP
SURQUILLO,GRUPO MG,DANAUS,2504,PENDIENTE,41.05,0,41.05,EXTERIOR,1,SOLES,276000,ago-28,null,2235,BCP
SURQUILLO,GRUPO MG,DANAUS,1607,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,308000,ago-28,null,2494,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,2810,X10,48.97,0,48.97,INTERNA,2,SOLES,359000,2026-02-28,SI,2907,BCP
SURQUILLO,GRUPO MG,DANAUS,3002,PENDIENTE,43.55,0,43.55,EXTERIOR,1,SOLES,284000,ago-28,null,2300,BCP
SURQUILLO,EDIFICA,ELEMENT,2110,TIPO 11D (VIS),41.14,0,41.14,RICARDO ANGULO,1,SOLES,351736,dic-26,SI,2848,SCOTIABANK
SURQUILLO,GRUPO MG,DANAUS,3507,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,273000,ago-28,null,2211,BCP
SURQUILLO,V&V,GERMANIA,1703,P5_P9_P13_P17-X03,64.5,0,64.5,EXTERNA,3,SOLES,525000,2026-12-27,NO,4251,FIDEICOMISO
SURQUILLO,AMMA,TORRE MARSANO 28,1002,X02,51.66,0,51.66,EXTERNA,2,SOLES,388000,2026-02-28,SI,3142,BCP
SURQUILLO,GRUPO MG,DANAUS,1007,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,316000,ago-28,null,2559,BCP
SURQUILLO,GRUPO MG,DANAUS,2307,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,299000,ago-28,null,2421,BCP
SURQUILLO,VITAIN,NITOA 6,6808,TIPO-17,75.26,0,75.26,PENDIENTE,3,SOLES,637496,mar-28,null,5162,BBVA
SURQUILLO,MARCAN,TIME ARAMBURÚ,707,OFICINA,50.34,0,50.34,FRONTAL,0,SOLES,null,null,null,5490,null
SURQUILLO,GRUPO MG,DANAUS,2208,PENDIENTE,43.7,0,43.7,EXTERIOR,1,SOLES,298000,ago-28,null,2413,BCP
SURQUILLO,FRONTERA,MARSANO 2669,2202,CX02 (VIS),44.35,0,44.35,EXTERNA,1,SOLES,295000,dic-28,null,2389,BBVA
SURQUILLO,EDIFICA,ELEMENT,910,TIPO 10A (VIS),40.39,0,40.39,RICARDO ANGULO,1,SOLES,342138,dic-26,SI,2770,SCOTIABANK
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,916,X16,36.04,0,36.04,INTERNA,1,SOLES,301000,2026-12-27,SI,2437,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,1706,X06,56.09,0,56.09,EXTERNA,2,SOLES,404000,2026-02-28,SI,3271,BCP
SURQUILLO,GRUPO MG,DANAUS,707,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,325000,ago-28,null,2632,BCP
SURQUILLO,FRONTERA,MARSANO 2669,903,AX03,55.95,0,55.95,EXTERNA,2,SOLES,430000,dic-28,null,3482,BBVA
SURQUILLO,AMMA,TORRE MARSANO 28,2313,X13,40.05,0,40.05,INTERNA,1,SOLES,323000,2026-02-28,SI,2616,BCP
SURQUILLO,FRONTERA,MARSANO 2669,1802,BX02 (VIS),53.9,0,53.9,EXTERNA,2,SOLES,395000,dic-28,null,3199,BBVA
SURQUILLO,EDIFICA,ELEMENT,2210,TIPO 11D (VIS),41.14,0,41.14,RICARDO ANGULO,1,SOLES,353059,dic-26,SI,2859,SCOTIABANK
SURQUILLO,AMMA,TORRE MARSANO 28,1309,X09,26.9,0,26.9,INTERNA,0,SOLES,224000,2026-02-28,SI,1814,BCP
SURQUILLO,GRUPO MG,DANAUS,1106,PENDIENTE,52.85,0,52.85,EXTERIOR,2,SOLES,378000,ago-28,null,3061,BCP
SURQUILLO,FRONTERA,MARSANO 2669,703,AX03,55.95,0,55.95,EXTERNA,2,SOLES,430000,dic-28,null,3482,BBVA
SURQUILLO,GRUPO MG,DANAUS,811,PENDIENTE,40,0,40,INTERIOR,1,SOLES,293000,ago-28,null,2373,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,1205,X05,63.87,0,63.87,EXTERNA,3,SOLES,432000,2026-02-28,SI,3498,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,1901,X01,69.22,0,69.22,EXTERNA,3,SOLES,407000,2026-02-28,SI,3296,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,413,X13,56.35,0,56.35,INTERNA,2,SOLES,474000,2026-12-27,SI,3838,BCP
SURQUILLO,GRUPO MG,DANAUS,807,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,325000,ago-28,null,2632,BCP
SURQUILLO,V&V,GERMANIA,1714,P5-P9-P13-P17-X14,40.8,0,40.8,INTERNA,1,SOLES,312000,2026-12-27,NO,2526,FIDEICOMISO
SURQUILLO,EDIFICA,ELEMENT,505,TIPO 5B,39.87,0,39.87,TOMÁS MARSANO,1,SOLES,348866,dic-26,SI,2825,SCOTIABANK
SURQUILLO,VITAIN,NITOA 6,6504,TIPO-21,73.18,0,73.18,PENDIENTE,3,SOLES,619878,mar-28,null,5019,BBVA
SURQUILLO,GRUPO MG,DANAUS,908,PENDIENTE,43.7,0,43.7,EXTERIOR,1,SOLES,324000,ago-28,null,2624,BCP
SURQUILLO,GRUPO MG,DANAUS,2101,PENDIENTE,48,0,48,INTERIOR,2,SOLES,321000,ago-28,null,2599,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1015,X15,57.5,0,57.5,INTERNA,2,SOLES,475000,2026-12-27,SI,3846,BCP
SURQUILLO,FRONTERA,MARSANO 2669,402,AX02,53.9,0,53.9,EXTERNA,1,SOLES,415000,dic-28,null,3360,BBVA
SURQUILLO,V&V,GERMANIA,707,P4-P18-X07,53.5,0,53.5,EXTERNA,2,SOLES,462000,2026-12-27,NO,3741,FIDEICOMISO
SURQUILLO,FRONTERA,MARSANO 2669,804,AX04-P (VIS),40.92,0,40.92,INTERNA,1,SOLES,316000,dic-28,null,2559,BBVA
SURQUILLO,FRONTERA,MARSANO 2669,404,AX04-P (VIS),42.19,0,42.19,INTERNA,1,SOLES,297000,dic-28,null,2405,BBVA
SURQUILLO,AMMA,TORRE MARSANO 28,2508,X08,36.83,0,36.83,INTERNA,1,SOLES,302000,2026-02-28,SI,2445,BCP
SURQUILLO,VITAIN,NITOA 6,6303,TIPO-12,39.93,0,39.93,PENDIENTE,1,SOLES,338231,mar-28,null,2739,BBVA
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,2103,X03,60.85,0,60.85,EXTERNA,2,SOLES,500000,2026-12-27,SI,4049,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,1211,X11,51.1,0,51.1,INTERNA,2,SOLES,371000,2026-02-28,SI,3004,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,2001,X01,57.42,0,57.42,EXTERNA,2,SOLES,475000,2026-12-27,SI,3846,BCP
SURQUILLO,GRUPO MG,DANAUS,2008,PENDIENTE,43.7,0,43.7,EXTERIOR,1,SOLES,298000,ago-28,null,2413,BCP
SURQUILLO,VITAIN,NITOA 6,6708,TIPO-17,75.26,0,75.26,PENDIENTE,3,SOLES,637496,mar-28,null,5162,BBVA
SURQUILLO,V&V,GERMANIA,911,P4-P18-X11,55.9,0,55.9,INTERNA,2,SOLES,374000,2026-12-27,NO,3028,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,61002,TIPO-19,55.31,0,55.31,PENDIENTE,2,SOLES,468508,mar-28,null,3794,BBVA
SURQUILLO,V&V,GERMANIA,1614,P8-P12-P16-X14,40.8,0,40.8,INTERNA,1,SOLES,309000,2026-12-27,NO,2502,FIDEICOMISO
SURQUILLO,V&V,GERMANIA,2504,P25-X04,70.6,0,70.6,EXTERNA,3,SOLES,583000,2026-12-27,NO,4721,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,61203,TIPO-12,39.93,0,39.93,PENDIENTE,1,SOLES,338231,mar-28,null,2739,BBVA
SURQUILLO,V&V,GERMANIA,603,P6_P10_P14-X03,64.5,0,64.5,EXTERNA,3,SOLES,514000,2026-12-27,NO,4162,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,61206,TIPO-15,43.45,0,43.45,PENDIENTE,1,SOLES,368047,mar-28,null,2980,BBVA
SURQUILLO,VITAIN,NITOA 6,61106,TIPO-15,43.45,0,43.45,PENDIENTE,1,SOLES,368047,mar-28,null,2980,BBVA
SURQUILLO,VITAIN,NITOA 6,6702,TIPO-19,55.31,0,55.31,PENDIENTE,2,SOLES,468508,mar-28,null,3794,BBVA
SURQUILLO,ALBAMAR,AURA,404,D,56.04,0.00,56.04,Esquina,2,SOLES,473900,abr-27,null,3837,FIDEICOMISO
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,714,X14,38.4,0,38.4,INTERNA,1,SOLES,330000,2026-12-27,SI,2672,BCP
SURQUILLO,GRUPO MG,DANAUS,1203,PENDIENTE,53,0,53,EXTERIOR,2,SOLES,379000,ago-28,null,3069,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,2309,X09,26.16,0,26.16,INTERNA,1,SOLES,232000,2026-12-27,SI,1879,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1006,X06,78.87,0,78.87,EXTERNA,3,SOLES,624000,2026-12-27,SI,5053,BCP
SURQUILLO,VITAIN,NITOA 6,61002,TIPO-11,43.1,0,43.1,PENDIENTE,1,SOLES,365082,mar-28,null,2956,BBVA
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,414,X14,38.4,0,38.4,INTERNA,1,SOLES,332000,2026-12-27,SI,2688,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1415,X15,57.5,0,57.5,INTERNA,2,SOLES,473000,2026-12-27,SI,3830,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,406,X06,56.09,0,56.09,EXTERNA,2,SOLES,408000,2026-02-28,SI,3304,BCP
SURQUILLO,MARCAN,TIME ARAMBURÚ,305,OFICINA,37.57,0,37.57,L.DERECHA,0,SOLES,null,null,null,4146,null
SURQUILLO,GRUPO MG,DANAUS,2001,PENDIENTE,48,0,48,INTERIOR,2,SOLES,321000,ago-28,null,2599,BCP
SURQUILLO,EDIFICA,ELEMENT,1804,TIPO 4A (VIS),39.87,0,39.87,TOMÁS MARSANO,1,SOLES,365531,dic-26,SI,2960,SCOTIABANK
SURQUILLO,AMMA,TORRE MARSANO 28,2806,X06,56.09,0,56.09,EXTERNA,2,SOLES,404000,2026-02-28,SI,3271,BCP
SURQUILLO,FRONTERA,MARSANO 2669,1705,AX05-I (VIS),40.52,4.22,44.74,INTERNA,1,SOLES,268000,dic-28,null,2170,BBVA
SURQUILLO,V&V,GERMANIA,2503,P25-X03,64.5,0,64.5,EXTERNA,3,SOLES,532000,2026-12-27,NO,4308,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,6504,TIPO-13,59.17,0,59.17,PENDIENTE,2,SOLES,501205,mar-28,null,4059,BBVA
SURQUILLO,GRUPO MG,DANAUS,3104,PENDIENTE,41.05,0,41.05,EXTERIOR,1,SOLES,268000,ago-28,null,2170,BCP
SURQUILLO,ALBAMAR,AURA,605,E,30.31,0.00,30.31,Calle,1,SOLES,299800,abr-27,null,2428,FIDEICOMISO
SURQUILLO,AMMA,TORRE MARSANO 28,1501,X01,69.66,0,69.66,EXTERNA,3,SOLES,435000,2026-02-28,SI,3522,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,2712,X12,28.14,0,28.14,INTERNA,0,SOLES,230000,2026-02-28,SI,1862,BCP
SURQUILLO,ALBAMAR,AURA,502,B,70.07,0.00,70.07,Av. Tomas Marsano,3,SOLES,549200,abr-27,null,4447,FIDEICOMISO
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,2011,X11,34.57,0,34.57,INTERNA,1,SOLES,299000,2026-12-27,SI,2421,BCP
SURQUILLO,GRUPO MG,DANAUS,504,PENDIENTE,41.05,0,41.05,EXTERIOR,1,SOLES,313000,ago-28,null,2535,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,2104,X04,55.39,0,55.39,EXTERNA,2,SOLES,395000,2026-02-28,SI,3199,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,2205,X05,63.87,0,63.87,EXTERNA,3,SOLES,440000,2026-02-28,SI,3563,BCP
SURQUILLO,GRUPO MG,DANAUS,3605,PENDIENTE,31.1,31.1,69.05,EXTERIOR,2,SOLES,421000,ago-28,null,3409,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1203,X03,60.85,0,60.85,EXTERNA,2,SOLES,512000,2026-12-27,SI,4146,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,906,X06,56.09,0,56.09,EXTERNA,2,SOLES,404000,2026-02-28,SI,3271,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,1206,X06,56.09,0,56.09,EXTERNA,2,SOLES,400000,2026-02-28,SI,3239,BCP
SURQUILLO,GRUPO MG,DANAUS,2706,PENDIENTE,52.85,0,52.85,EXTERIOR,2,SOLES,352000,ago-28,null,2850,BCP
SURQUILLO,V&V,GERMANIA,2208,P22-P23-X09,56.8,0,56.8,INTERNA,2,SOLES,389000,2026-12-27,NO,3150,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,2509,PENDIENTE,48.3,0,48.3,INTERIOR,2,SOLES,318000,ago-28,null,2575,BCP
SURQUILLO,V&V,GERMANIA,1407,P4-P18-X07,53.5,0,53.5,EXTERNA,2,SOLES,469000,2026-12-27,NO,3798,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,6306,TIPO-15,43.45,0,43.45,PENDIENTE,1,SOLES,368047,mar-28,null,2980,BBVA
SURQUILLO,V&V,GERMANIA,1301,P5-P9-P13-P17-X01,55.3,0,55.3,EXTERNA,2,SOLES,470000,2026-12-27,NO,3806,FIDEICOMISO
SURQUILLO,AMMA,TORRE MARSANO 28,2306,X06,56.09,0,56.09,EXTERNA,2,SOLES,408000,2026-02-28,SI,3304,BCP
SURQUILLO,V&V,GERMANIA,501,P5-P9-P13-P17-X01,55.3,0,55.3,EXTERNA,2,SOLES,449000,2026-12-27,NO,3636,FIDEICOMISO
SURQUILLO,MARCAN,TIME ARAMBURÚ,607,OFICINA,50.34,0,50.34,FRONTAL,0,SOLES,null,null,null,5490,null
SURQUILLO,V&V,GERMANIA,1013,P6_P10_P14-X13,40,0,40,INTERNA,1,SOLES,321000,2026-12-27,NO,2599,FIDEICOMISO
SURQUILLO,AMMA,TORRE MARSANO 28,2309,X09,27.32,0,27.32,INTERNA,0,SOLES,222000,2026-02-28,SI,1798,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,908,X08,37.03,0,37.03,INTERNA,1,SOLES,299000,2026-02-28,SI,2421,BCP
SURQUILLO,ALBAMAR,AURA,2102,B,70.07,0.00,70.07,Av. Tomas Marsano,3,SOLES,521200,abr-27,null,4220,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,1908,PENDIENTE,43.7,0,43.7,EXTERIOR,1,SOLES,306000,ago-28,null,2478,BCP
SURQUILLO,GRUPO MG,DANAUS,303,PENDIENTE,53,0,53,EXTERIOR,2,SOLES,411000,ago-28,null,3328,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,2316,X16,35.5,0,35.5,INTERNA,1,SOLES,296000,2026-12-27,SI,2397,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,2713,X13,40.05,0,40.05,INTERNA,1,SOLES,325000,2026-02-28,SI,2632,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1107,X07,28.97,0,28.97,INTERNA,1,SOLES,262000,2026-12-27,SI,2122,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1109,X09,26.16,0,26.16,INTERNA,1,SOLES,237000,2026-12-27,SI,1919,BCP
SURQUILLO,GRUPO MG,DANAUS,3107,PENDIENTE,43.9,0,43.9,EXTERIOR,1,SOLES,286000,ago-28,null,2316,BCP
SURQUILLO,EDIFICA,ELEMENT,711,TIPO 11B,41.67,0,41.67,RICARDO ANGULO,1,SOLES,334060,dic-26,SI,2705,SCOTIABANK
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1809,X09,26.16,0,26.16,INTERNA,1,SOLES,235000,2026-12-27,SI,1903,BCP
SURQUILLO,EDIFICA,ELEMENT,506,TIPO 6A,39.87,0,39.87,TOMÁS MARSANO,1,SOLES,348866,dic-26,SI,2825,SCOTIABANK
SURQUILLO,V&V,GERMANIA,1513,P7_P11_P15-X13,40,0,40,INTERNA,1,SOLES,326000,2026-12-27,NO,2640,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,6206,TIPO-15,43.45,0,43.45,PENDIENTE,1,SOLES,368047,mar-28,null,2980,BBVA
SURQUILLO,MARCAN,TIME ARAMBURÚ,312,OFICINA,52.56,0,52.56,L.IZQUIERDO,0,SOLES,null,null,null,4737,null
SURQUILLO,V&V,GERMANIA,1403,P6_P10_P14-X03,64.5,0,64.5,EXTERNA,3,SOLES,522000,2026-12-27,NO,4227,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,1906,PENDIENTE,52.85,0,52.85,EXTERIOR,2,SOLES,368000,ago-28,null,2980,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1410,X10,37.58,0,37.58,INTERNA,1,SOLES,313000,2026-12-27,SI,2535,BCP
SURQUILLO,V&V,GERMANIA,2301,P23-X01,55,0,55,EXTERNA,2,SOLES,492000,2026-12-27,NO,3984,FIDEICOMISO
SURQUILLO,V&V,GERMANIA,512,P4-P18-X12,56.8,0,56.8,INTERNA,2,SOLES,393000,2026-12-27,NO,3182,FIDEICOMISO
SURQUILLO,MARCAN,TIME ARAMBURÚ,809,OFICINA,50.7,0,50.7,FRONTAL,0,SOLES,null,null,null,5701,null
SURQUILLO,V&V,GERMANIA,1107,P4-P18-X07,53.5,0,53.5,EXTERNA,2,SOLES,466000,2026-12-27,NO,3773,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,503,PENDIENTE,53,0,53,EXTERIOR,2,SOLES,400000,ago-28,null,3239,BCP
SURQUILLO,ALBAMAR,AURA,305,E,30.31,0.00,30.31,Calle,1,SOLES,302000,abr-27,null,2445,FIDEICOMISO
SURQUILLO,EDIFICA,ELEMENT,405,TIPO 5B,39.87,0,39.87,TOMÁS MARSANO,1,SOLES,347584,dic-26,SI,2815,SCOTIABANK
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,2010,X10,37.58,0,37.58,INTERNA,1,SOLES,310000,2026-12-27,SI,2510,BCP
SURQUILLO,V&V,GERMANIA,402,P4-X02,40.8,0,40.8,EXTERNA,1,SOLES,342000,2026-12-27,NO,2769,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,1902,PENDIENTE,43.55,0,43.55,EXTERIOR,1,SOLES,305000,ago-28,null,2470,BCP
SURQUILLO,V&V,GERMANIA,2710,P27-X10,40.3,0,40.3,INTERNA,1,SOLES,322000,2026-12-27,NO,2607,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,2405,PENDIENTE,40.5,0,40.5,EXTERIOR,1,SOLES,277000,ago-28,null,2243,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,2305,X05,63.87,0,63.87,EXTERNA,3,SOLES,440000,2026-02-28,SI,3563,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1314,X14,38.4,0,38.4,INTERNA,1,SOLES,328000,2026-12-27,SI,2656,BCP
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1811,X11,34.57,0,34.57,INTERNA,1,SOLES,301000,2026-12-27,SI,2437,BCP
SURQUILLO,FRONTERA,MARSANO 2669,1501,AX01 (VIS),55.59,0,55.59,EXTERNA,2,SOLES,408000,dic-28,null,3304,BBVA
SURQUILLO,AMMA,TORRE MARSANO 28,1610,X10,48.97,0,48.97,INTERNA,2,SOLES,359000,2026-02-28,SI,2907,BCP
SURQUILLO,ALBAMAR,AURA,401,A,35.56,0.00,35.56,Vista Interna,1,SOLES,347000,abr-27,null,2810,FIDEICOMISO
SURQUILLO,AMMA,TORRE MARSANO 28,504,X04,55.39,0,55.39,EXTERNA,2,SOLES,420000,2026-02-28,SI,3401,BCP
SURQUILLO,FRONTERA,MARSANO 2669,1703,AX03 (VIS),55.95,0,55.95,EXTERNA,2,SOLES,410000,dic-28,null,3320,BBVA
SURQUILLO,FRONTERA,MARSANO 2669,1305,AX05-I (VIS),40.52,4.22,44.74,INTERNA,1,SOLES,300000,dic-28,null,2429,BBVA
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1912,X12,57.9,0,57.9,INTERNA,2,SOLES,486000,2026-12-27,SI,3935,BCP
SURQUILLO,FRONTERA,MARSANO 2669,604,AX04-P (VIS),40.92,0,40.92,INTERNA,1,SOLES,316000,dic-28,null,2559,BBVA
SURQUILLO,AMMA,TORRE MARSANO 28,703,X03,63.02,0,63.02,EXTERNA,3,SOLES,426000,2026-02-28,SI,3450,BCP
SURQUILLO,EDIFICA,ELEMENT,1702,TIPO 2A (VIS),28.91,0,28.91,TOMÁS MARSANO,1,SOLES,293033,dic-26,SI,2373,SCOTIABANK
SURQUILLO,GRATTO INMOBILIARIA,ARAMBURÚ 934,1303,X03,59.78,0,59.78,EXTERNA,2,SOLES,504000,2026-12-27,SI,4081,BCP
SURQUILLO,ALBAMAR,AURA,601,A,35.56,0.00,35.56,Vista Interna,1,SOLES,350300,abr-27,null,2837,FIDEICOMISO
SURQUILLO,GRUPO MG,DANAUS,2106,PENDIENTE,52.85,0,52.85,EXTERIOR,2,SOLES,357000,ago-28,null,2891,BCP
SURQUILLO,AMMA,TORRE MARSANO 28,2004,X04,55.39,0,55.39,EXTERNA,2,SOLES,421000,2026-02-28,SI,3409,BCP
SURQUILLO,ALBAMAR,AURA,1104,D,56.04,0.00,56.04,Esquina,2,SOLES,465000,abr-27,null,3765,FIDEICOMISO
SURQUILLO,VITAIN,NITOA 6,6105,TIPO-05,41.43,7,48.43,PENDIENTE,1,SOLES,380584,mar-28,null,3082,BBVA
